,title,artist,date,description,text,tags,group,Duración,event,category,url,image
1047,Pongo,No definido,12 oct 2019,"Pongo es una joven cantante portuguesa de origen angoleño que huyó del país con su familia debido a la guerra civil. Su voz, potente, rítmica, pero también frágil y sensible, nos lleva a su universo cautivador, entre los límites de la danza y el anhelo, donde nadie nos había llevado antes.","Su historia personal y sus raíces son la fuente de inspiración para los temas de Pongo. Diva de un Kuduro mixto y progresista, escribe y toca sus propias canciones. Pongo encarna la renovación de este género, mezclando la influencia de sus raíces africanas, langa, zaïco, con EDM, bass music, dancehall y pop tribal.
La música de Pongo invita a ser bailada y reafirma el poder de la danza sobre el conflicto. Para Pongo, bailar no es únicamente la reacción a una buena canción. Es una respuesta de lucha que une a las personas en tiempos difíciles.
Con la colaboración de:",[''],POETAS es GRIOTS,1 hora,No details,"['CONCIERTOS', 'ENCUENTROS']",https://www.lacasaencendida.es/conciertos/pongo,https://www.lacasaencendida.es/storage/4276/responsive-images/10475-609f-pongo_nt___detail_1600_900.jpg
1048,d'bi.young anitafrika,No definido,12 oct 2019,"Abordando temas de género, sexualidad, raza, clase y la experiencia humana a través de sus prácticas artísticas interdisciplinares, D’bi. Young ha escrito, interpretado y publicado cuatro poemarios, doce obras teatrales y siete álbumes de poesía dub.","d'bi. young anitafrika, nacida en Jamaica, es una artista feminista negra y queer. Internacionalmente conocida por su labor como poeta dub, monodramaturga, directora y educadora, esta artista es Poeta de Honor canadiense, YWCA Woman of Distinction in the Arts y tres veces ganadora del Premio Dora a la dramaturgia. d’bi.young es también la directora artística emérita fundadora del Teatro Watah, donde ha formado a artistas emergentes BIQTPOC en Canadá (2008-2018) y la directora creativa fundadora del Centro de Residencias Anitafrika, donde enseña artistas de todo el mundo.
Ha escrito, interpretado y publicado cuatro poemarios, doce obras teatrales y siete álbumes de poesía dub. Actualmente está realizando estudios de posgrado en Goldsmiths, University of London, investigando en black performance y el método Anitafrika como una nueva praxis de las artes decoloniales.",[''],POETAS es GRIOTS,1 hora,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/dbiyoung-anitafrika,https://www.lacasaencendida.es/storage/4277/responsive-images/10476-609f-d_bi_young_anitafrika_nt___detail_1600_900.jpg
1049,"""So pretty""",Jessie Jeffrey Dunn Rovinelli,12 oct 2019,Entre la ficción y el documental transcurre esta película protagonizada por los miembros de una comunidad transgénero de Nueva York entregados al amor libre y a la lucha por la erradicación de la división binaria del género de los seres humanos.,"So pretty, de Jessie Jeffrey Dunn Rovinelli. Estados Unidos/Francia, 2019. 83’. VOSE
Tonia (interpretada por la cineasta Jessie Jeffrey Dunn Rovinell) es una artista transgénero alemana que se muda a Nueva York para preparar su próxima exhibición. La recién llegada será bienvenida en la comunidad queer poliamorosa de la que forma parte Franz, su pareja a distancia. So Pretty es un retrato generacional de una juventud transgénero abierta a la experimentación de todas las representaciones del amor en el siglo XXI. Una película metateatral basada en la obra de culto de Ronald M. Schernikau, So schön, ubicada en el Berlín de los años ochenta.
Jessie Jeffrey Dunn Rovinelli (Estados Unidos, 1988) es una directora, actriz, montadora, crítica cinematográfica y activista transgénero. En 2016 se dio a conocer como cineasta con su polémico documental Empathy, en el que plasmaba en el día a día de una escort estadounidense, adicta a la heroína y que fue premiado en FIDMarseille. Su segunda película, So Pretty, se estrenó en la pasada edición del Festival de Berlín.",[''],Cine Contemporáneo: bajo la influencia de she makes noise,2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/pretty-jessie-jeffrey-dunn-rovinelli,https://www.lacasaencendida.es/storage/4279/responsive-images/10478-609f-so_pretty_essie_jeffrey_nt___detail_1600_900.jpg
1050,Koleka Putuma,No definido,12 oct 2019,"Koleka Putuma se adentra de forma decidida en temas trascendentales y controvertidos como son la historia sudafricana, la realidad de las mujeres negras en Sudáfrica, la homosexualidad o el patriarcado. Sus logros, así como sus poemas, son un reflejo de su potencial talento y sus ganas de luchar por la visibilidad y de exigir justicia.","Esta galardonada poetisa, escritora y directora de teatro ha conquistado Sudáfrica con el debut Amnesia Colectiva, una antología de sus poemas que es todo un best-seller en su país. Desde su publicación en 2017, ha sido nombrado libro del año por City Press, uno de los mejores libros por Sunday Times y ha sido elegido uno de los diez libros africanos traducidos al castellano más destacados por El País. En 2018 Forbes la incluía como joven promesa en la lista “Africa under 30”. Ha sido nombrada una de las 12 personas rompedoras del futuro por Marie Claire S. A. y ha obtenido numerosos reconocimientos como Imbewu Trust Scribe Playwrighting Award (2018) o Distell Playwrighting Award (2019).",[''],POETAS es GRIOTS,1 hora,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/koleka-putuma,https://www.lacasaencendida.es/storage/4270/responsive-images/10464-609f-koleka_putuma_nt___detail_1600_900.jpg
1051,Mutombo Da Poet,No definido,12 oct 2019,"Mutombo Da Poet es un pionero y creador de tendencias en el ámbito del spoken word en Ghana que, a través de su trabajo, ha allanado el camino para que otros poetas persigan esta forma de arte.","Mutombo comenzó a actuar a principios de 2006 y desde entonces ha compartido su poesía con todo tipo de públicos, tanto a nivel local como internacional. Ganando la atención de muchos, ganó el primer Ehalakasa Poetry Slam en 2009, fue poeta residente de 'Bless Dóna Mic', y ha aparecido en numerosos sitios web, periódicos y canales de radio. Lanzó su primer álbum, Photosentences, en 2012 y a partir de entonces no ha dejado de publicar temas de spoken word.",[''],POETAS es GRIOTS,45 minutos,No details,"['CONCIERTOS', 'ENCUENTROS']",https://www.lacasaencendida.es/conciertos/mutombo-da-poet,https://www.lacasaencendida.es/storage/4275/responsive-images/10472-609f-mutombo_da_poet1_nt___detail_1600_900.jpg
1052,Siwo,No definido,12 oct 2019,"Tras lanzar en solitario su EP Stand For, Siwo describe su sonido como ''electrónica afrofuturista con pinceladas de hip hop, punk, soul y afrobeat''. Sus explosivas actuaciones en directo acentúan su versatilidad como músico, productor y performer.","Siwo es el alter ego de Simonal Bie, productor, vocalista, beat-maker, etnomusicólogo y bailarín de origen mozambiqueño afincado en Barcelona. Simonal es considerado uno de los pioneros en impulsar la escena del Afrobeat a nivel nacional por haber fundado la mítica banda de afro-funk Moya Kalongo hace diez años. Más tarde, en 2016 crea Nu Epoque, una formación de Nu Soul y electrónica con fuertes influencias de J Dilla y Fela Kuti. Siwo es la culminación de estos proyectos en una apuesta más personal, en la cual explora su identidad como artista multidisciplinar de la diáspora africana.",[''],POETAS es GRIOTS,45 minutos,No details,"['CONCIERTOS', 'ENCUENTROS']",https://www.lacasaencendida.es/conciertos/siwo,https://www.lacasaencendida.es/storage/4269/responsive-images/10463-609f-siwo_nt___detail_1600_900.jpg
1053,Afroféminas,No definido,12 oct 2019,"¿Qué es ser mujer, negra y poeta? ¿Qué significa escribir desde la negritud de un cuerpo femenino? ¿Existe un lenguaje afrofemenino en la poesía? ¿Existe una poesía afro? Un recital/conversación en el que se plantearán cuestiones en torno a la poesía, la negritud y el feminismo.","“Voces Afroféminas” es la sección de poesía de la revista digital Afroféminas, un medio de comunicación dedicado a mujeres negras de habla hispana que hoy leen millón y medio de personas en más de 30 países. Afroféminas no es solamente un medio de comunicación, sino también una comunidad de mujeres afrodescendientes de toda la diáspora africana hispanohablante que además ha influido enormemente en la mujer y adolescente negra que se expresa en español. Hoy en día es un fenómeno cultural en Latinoamérica.
Desde Afroféminas siempre le han dado una enorme importancia a la poesía hecha por mujeres negras, ya que la considera un vehículo apropiado para expresar mejor el dolor y la lucha de la mujer negra en un mundo que la niega y la rechaza. En “Voces Afroféminas” han escrito, entre otras, Shirley Campbell Barr, Yolanda Arroyo Pizarro o Mayra Santos-Febres.
Intervienen: Koleka Putuma, Natalia Desmesura, Silvia Sopale, Artemisa Semedo y Lilián Pallarés.",[''],POETAS es GRIOTS,1 hora,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/afrofeminas,https://www.lacasaencendida.es/storage/4268/responsive-images/10462-609f-autofeminas_nt___detail_1600_900.jpg
1054,Cultube 2: la venganza,No definido,11 oct 2019,"Segunda edición de Cultube, el evento donde se vean representadas las diferentes maneras de hacer divulgación en YouTube.","Cultube es uno de los eventos más completos que se han organizado hasta la fecha en torno a la figura de los creadores de contenido online. Tras el exitoso arranque en 2018, volvemos en esta edición con un nuevo cartel de creadores que incluye entre otros los canales Alvinsch, El Robot de Platón, Preguntas Incómodas, Glóbulo Azul, DotCSV, El cubil de Peter, Size Matters, Jordi Maquiavelo o La Hiperactina
Durante dos horas y media, cada uno de ellos aportará su particular visión sobre la temática que dominan y en la que son líderes de opinión en YouTube. Así, en píldoras de diez minutos, tratarán de explicar cómo se vive la divulgación cuando el contexto de enseñanza es internet y no una clase donde al finalizar la gente preguntas dudas.
Live streaming",[''],Not in a group,2 horas 30 minutos,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/cultube-2-venganza,https://www.lacasaencendida.es/storage/4257/responsive-images/10412-609f-cultube_2_venganza_nt___detail_1600_900.jpg
1055,El ojo eléctrico,No definido,11 oct 19 - 5 ene 20,"La exposición presenta una selección de obras pertenecientes a la colección Treger/Saint Silvestre, una de las mas ricas y completas colecciones de art brut de Europa que reside en el Centro de Arte Oliva de São João da Madeira, en Portugal.","El ojo eléctrico, comisariada por Antonia Gaeta y Pilar Soler, se centra en la presentación de una serie de obras que utilizan el lenguaje artístico para desvelar un enigmático viaje de ida y vuelta entre varias dimensiones o entre una realidad visible e invisible, mediante mensajes encriptados que usan estructuras cosmológicas como soporte de realidades y mundos dispares, muchas veces deliberadamente oscuros y de complicada iconografía.
El entendimiento de estas obras radica en el encuentro entre formas y significados que congregan entidades y figuras tutelares. Un proyecto sobre el misterio en el significado y la presencia oculta. La exposición dramatiza estos elementos como si fueran memorias transitorias que se materializan en realidades múltiples y complejas, cálculos concretos, pirámides de poder, apatías combatidas con la concretización de una misión visionaria.
Lo que se acentúa es una desafiadora imposibilidad de descifrar en su totalidad el mensaje inscrito en las obras, ya que muchas veces los artistas actúan como mediadores entre el mundo racional y otro desconocido o trascendental. Estas obras se convierten en relatos del inconsciente y asumen, sin querer, aspectos subversivos ante el discurso de orden establecido. Cuestionan los límites de la razón a través de diferentes mensajes codificados, fórmulas, figuras inventadas y códigos secretos. Siempre queda algo oculto que se convierte en enigma y que emerge como el único espacio posible de liberación ante su condición patológica. El proyecto expositivo, pensado en esos términos, muestra la fuerza de los procesos subjetivos, obsesiones compulsivas y visiones fantásticas.",[''],Not in a group,,No details,['EXPOSICIONES'],https://www.lacasaencendida.es/exposiciones/ojo-electrico,https://www.lacasaencendida.es/storage/3765/responsive-images/9545-609f-ojo_electrico_03_nt___detail_1600_900.jpg
1056,El hecho alegre. Una mecánica popular de los sentidos,No definido,11 oct 19 - 5 ene 20,"Esta muestra colectiva se centra en un arte que hace grande lo más pequeño, sin establecer categorías grandilocuentes para poner énfasis en elementos que forman parte de la estética de nuestro día a día. Se asumen los diferentes ritmos y el ametrallamiento de imágenes de nuestra contemporaneidad desde la política de la alegría y el propio discurrir de la existencia.","Tender unas sábanas al sol; escribir una receta de cocina; peinarse en un salón de belleza; escribir anotaciones en un diario o recibir masajes en nuestro cuerpo son algunas de las actividades que realizamos habitualmente en nuestra gesta diaria. Algunas de ellas se convierten en placeres sencillos, que diría Janes Bowles, y que satisfacen nuestra vida, y adornan de una gran dosis de estética lo más primario. Dignificando así lo infraordinario que de tan común parece insignificante.
Encontrar lo extraordinario en una repisa de la cocina, tener una revelación en el cuarto de baño o sentir alegría al oler el pan recién hecho en una tahona son hechos que encuentran en el hacer diario lo diferente porque ninguna acción por reiterativa que sea es la misma, varia el orden de tiempo y la propia experiencia y contexto al realizarla. Se trata de hallar en la grandeza de lo cotidiano la verdadera revolución y convertir el acto diario en arte y el arte en uso diario como el hecho alegre, como una mecánica popular de los sentidos.
La muestra, comisariada por Tania Pardo, reúne a una serie de artistas que comparten, transversalmente, algunas temáticas como es el gusto por lo cotidiano plasmado en sus prácticas artísticas, ya bien en las temáticas tratadas o en el uso de la materia. Los objetos que nos rodean y, más allá de ellos, el material convertido en uso diario. Se trata de detener nuestra mirada en los acontecimientos más rutinarios a través de las propuestas de estos artistas. El mundo que los envuelve o sus propias historias les sirven para conformar un cuerpo plástico en defensa de lo nimio y lo cotidiano. Una mirada que cuestiona, en alusión a Georges Perec el “cómo hablar de esas ‘cosas comunes’, más bien cómo acorralarlas, cómo hacerlas salir, arrancarlas del caparazón al que permanecen pegadas, cómo darles sentido, un idioma; que hablen por fin de lo que existe, de lo que somos”.",[''],Not in a group,,No details,['EXPOSICIONES'],https://www.lacasaencendida.es/exposiciones/hecho-alegre-mecanica-popular-sentidos,https://www.lacasaencendida.es/storage/3770/responsive-images/9549-609f-hecho_alegre_05_nt___detail_1600_900.jpg
1057,Encuentro con Carlos Bueno-León,No definido,10 oct 2019,"El escritor madrileño Carlos Bueno-León nos visita de nuevo para compartir con el público su última obra, Déjà blues, ganadora del II Premio Caperucita Feroz de Ápeiron Ediciones.","La obra destaca, según el Jurado Calificador del Premio, “además de la exigida pericia literaria, una voluntad de reflexión, análisis y juego que exige del lector tanto un entregarse a la corriente de las palabras como una atención y una lucidez que le permitan ahondar en esa corriente como experimento con la verdad y las apariencias”. Este recopilatorio de cuentos y relatos continúa el recorrido que el autor inició con su primera obra, Rendez-blues, también presentada en nuestra Biblioteca. Pasearemos, entre el cuenta-cuentos, la lectura y la performance, por el universo literario del autor, pinceladas de poesía e historias urbanas, de carretera, de amor, humor y descubrimiento.
Carlos Bueno-León, (Madrid, 1972) ha dedicado dos décadas a la enseñanza de Lengua y Literatura, entre España, Reino Unido y Estados Unidos, labor que compagina con la creación literaria. Ha presentado recientemente su primera novela, Gritar al cielo, escupir hacia arriba, luego vivir, nacida del relato que abre su anterior recopilatorio, Rendez blues. En la actualidad trabaja en el que será su segundo poemario, después de Las flores que nunca seré. Colabora con diversas publicaciones periódicas, como La Revista de Carabanchel, La Oca Loca y Rock and blog, y ha sido publicado en varias recopilaciones de relato breve y poesía, entre las que podríamos destacar Projecte Loc (2018), Gotas y hachazos (2018) o Novum (2017).",[''],Encuentro con autores 2019,1 hora 30 minutos,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/encuentro-con-carlos-bueno-leon,https://www.lacasaencendida.es/storage/4261/responsive-images/10418-609f-encuentro_autores_carlos_bueno_leon_nt___detail_1600_900.jpg
1058,"""El archipiélago indómito""",Rubén Casas,10 oct 2019,"Incluso los paisajes más conocidos ocultan secretos. En pleno corazón del mediterráneo occidental, un archipiélago esconde un mundo al que ni siquiera la creciente presión humana ha podido someter.","""El archipiélago indómito"", de Rubén Casas. España, 2019. 89´.
A lo largo de las cuatro estaciones, las islas Baleares se convierten en un enclave vital para el desarrollo de millares de especies. Algunas únicas en el mundo.
A lo largo de todo un ciclo estacional se realizará un seguimiento exhaustivo de las especies más emblemáticas, cuyas historias entrelazadas desvelarán la intrincada red de relaciones biológicas que sostiene la exuberante biodiversidad del archipiélago Balear.
La cuidada y extrema calidad de la fotografía, acompañada por una formidable banda sonora original, nos conducirán a través de las secuencias de ágil narrativa visual y delicada realización, que acompañadas por un guión minimalista, nos transportarán en un increíble viaje, por la historia natural de uno de los archipiélagos más excepcionales del mediterráneo.
Intervienen
Rubén Casas, director del documental
Jordi Muntaner, ornitólogo mallorquín y coordinador del Grupo Local SEO-Virot de SEO/BirdLife",[''],Pajareros 2019,2 horas 30 minutos,No details,"['CINE', 'ENCUENTROS']",https://www.lacasaencendida.es/cine/archipielago-indomito-ruben-casas,https://www.lacasaencendida.es/storage/4285/responsive-images/10483-609f-archipielago_indomito_nt___detail_1600_900.jpg
1059,Ética y política: ¿agua y aceite?,No definido,9 oct 2019,"El inquietante panorama actual y las perspectivas de un desarrollo tecnológico que, aplicado a la formación de opinión y a la toma de decisiones, puede abocar a situaciones indeseables, aconseja abordar nuevamente este eterno debate.","Se nos dice que Aristóteles no concebía la política sin la ética, orientadas ambas por el bien común, y añadía que la labor del gobernante es formar ciudadanos virtuosos.
Hoy, cuando son cada vez más visibles las señales de fin de época de un modelo democrático de organización política que en su momento se consideró “el peor de todos, si exceptuamos todos los demás”, parece imponerse una visión pesimista que reduce el campo de la política a una descarnada lucha por el poder a toda costa. Por el camino se han ido deteriorando las bases éticas de un modelo que hoy tan solo parece guiarse por la cruda defensa de intereses, no siempre confesables ante la opinión pública.
En todo caso, la acción de las y los gobernantes no deja de ser un reflejo del sentir mayoritario de sus propias sociedades; lo que, sin excusar la responsabilidad de quienes tienen que tomar las decisiones en el ámbito político, obliga también a reconsiderar los esquemas con los que dichas sociedades se manifiestan. Y todo ello en un contexto en el que se asienta la percepción de que no existen verdades absolutas y en el que las redes sociales y los medios de comunicación están crecientemente sometidas a un bombardeo de falsedades y medias verdades que hace cada vez más difícil fijar el camino correcto.",[''],En tiempos convulsos ¿queda aún espacio para la ética?,1 hora 30 minutos,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/etica-politica-agua-aceite,https://www.lacasaencendida.es/storage/4274/responsive-images/10469-609f-etica_politica_agua_aceite_nt___detail_1600_900.jpg
1060,Ética y relaciones internacionales: ¿valores e intereses?,No definido,8 oct 2019,"En principio el tema no debería ofrecer más discusión que determinar el grado de actualización necesario para adecuar el marco que regula las relaciones internacionales al mundo globalizado de hoy. Un marco diseñado originalmente en 1648, con la Paz de Westfalia, y acomodado al orden resultante de la II Guerra Mundial, con la creación de la ONU y sus reglas de juego.","Sin embargo, más allá de la necesidad de remediar los desajustes provocados por la simple evolución de la historia tras el fin de la Guerra Fría, parece obvio que ese marco de referencia no ha logrado alumbrar un mundo seguro, justo y sostenible. Y la misma globalización desigual hace aún más visible la dificultad para encajar sin tensiones las diferentes visiones tanto estatales como regionales y planetarias.
Son muchas las señales de que el modelo vigente hace aguas inevitablemente, aunque sigue sin alumbrarse uno distinto que dé mejores respuestas a los desafíos actuales. En ese punto se manifiestan tanto los esfuerzos por volver al pasado, con un nacionalismo en auge, como por arrojar a la basura todo lo creado hasta aquí y establecer un nuevo modelo que aún está por definir.
La sesión pretende no solo establecer un diagnóstico de la situación actual sino también apuntar algunas alternativas que desde el derecho internacional se puedan impulsar en consonancia con los valores más básicos de la humanidad.
“La instancia ética sobreviene no cuando fingimos que no hay enemigos, sino cuando se intenta entenderlos, ponerse en su lugar”. Umberto Eco",[''],En tiempos convulsos ¿queda aún espacio para la ética?,1 hora 30 minutos,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/etica-relaciones-internacionales-valores-e-intereses,https://www.lacasaencendida.es/storage/4273/responsive-images/10468-609f-etica_relaciones_internacionales_nt___detail_1600_900.jpg
1061,"""Knives and skin""",Jennifer Reeder,6 oct 2019,"El cine de Jennifer Reeder refleja a la perfección el espíritu she makes noise: deconstrucción de roles de género y clichés relacionados con la adolescencia, sororidad y empoderamiento femenino, unido a la experimentación formal de sus narraciones y un exquisito trabajo con el sonido. Tras el foco que le dedicamos en 2016, presentamos su último largometraje, Knives and skin.","Knives and skin, de Jennifer Reeder. Estados Unidos, 2019. 111’. VOSE
En un pueblo perdido del medio oeste americano un sheriff sin experiencia investiga la misteriosa desaparición de una adolescente. A partir de este arranque de tintes lynchianos que recuerda a Twin Peaks, Reeder propone una relectura del universo adolescente que durante décadas ha reflejado el cine americano: los estereotipos en torno al instituto, el equipo de fútbol, las animadoras, las relaciones y el deseo son cuestionados y redefinidos a través de un uso autoconsciente de géneros clásicos como el thriller y el musical. La oleada de miedo y sospecha que producirá la pérdida de este miembro de la comunidad sirve para explorar el trauma colectivo, fortaleciendo algunas relaciones y destruyendo otras, lo que nos permitirá conocer las grietas de un pueblo que se mueve entre lo cotidiano y lo absurdo.
El estilo narrativo que ha marcado la carrera de Jennifer Reeder (utilización de un lenguaje vinculado a las redes sociales y al mundo del videoclip, unos efectos visuales de aire místico que nos trasladan a un ambiente de realismo mágico y una asimilación formal de la cultura pop y la música) siguen presentes en su nuevo largometraje, que tuvo su estreno mundial en la última edición de La Berlinale.",[''],she makes noise 2019,2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/knives-and-skin-jennifer-reeder,https://www.lacasaencendida.es/storage/4231/responsive-images/10382-609f-she_makes_noise_2019_knives_skin_nt___detail_1600_900.jpg
1062,"""20 años de female: pressure""",Electric Indigo,6 oct 2019,"Con motivo del quinto aniversario del festival celebramos un encuentro con una de las artistas e investigadoras que más nos ha influido desde el comienzo de este proyecto, la veterana Susanne Kirchmayr, aka Electric Indigo, productora musical, dj y creadora de la plataforma female: pressure, pionera en la visibilización de las mujeres en la música electrónica.","Un día después de su actuación en el festival, con la presentación de su último proyecto, 5 1 1 5 9 3, proponemos un encuentro con Susanne Kirchmayr, en el que se abordará la presencia de la mujer en la música de club bajo el título 20 años de female: pressure. Ayer y hoy de la mujer en la industria musical y las artes digitales.
La charla estará moderada por Estela Oliva, artista y comisaria española con base en Londres, desde donde desarrolla el proyecto artístico y de investigación CLON. Ha trabajado en instituciones culturales de la talla del Barbican Center y Somerset House, donde ha estado en residencia trabajando en nuevos proyectos relacionados con la realidad virtual.",[''],she makes noise 2019,1 hora,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/20-anos-female-pressure-electric-indigo,https://www.lacasaencendida.es/storage/4259/responsive-images/10417-609f-she_makes_noise_2019_female_pressure_nt___detail_1600_900.jpg
1063,“Camuflaje”,Slvj y Rayuli,6 oct 2019,"Una sesión audiovisual participativa donde Slvj pone la música y Rayuli las imágenes. Una colección de juegos acerca de lo que no podemos ver, de lo que no podemos decir y de la invisibilización.","Irene y Juli son Slvj y Rayuli y se han juntado para compartir con los más pequeños y con sus familias ""Camuflaje"". Una colección de juegos, sobre ecología y solidaridad. Sobre lo que no podemos decir y sobre la invisibilización.
Irene y Juli son reinas de las raves y el underground madrileño. Llevan mucho tiempo detrás del proyecto ""Abismal"" desde donde exploran el concepto del «sonido del riesgo» y de la «metamorfosis» desde una actitud positiva y activista. En she makes noise trasladarán todo su concepto ""de la fiesta"" al Patio de La Casa Encendida.",[''],she makes noise 2019,1 hora,No details,"['CINE', 'CONCIERTOS']",https://www.lacasaencendida.es/cine/camuflaje-slvj-rayuli,https://www.lacasaencendida.es/storage/4237/responsive-images/10386-609f-she_makes_noise_2019_camuflaje_nt___detail_1600_900.jpg
1064,Clon & NWRMNTC + Electric Indigo,No definido,5 oct 2019,"Doble sesión de música electrónica experimental y arte digital. Por primera vez en Madrid contamos con la novedosa propuesta META, simulación de un videojuego interactivo en 3D con score compuesto e interpretado en vivo por NWRMNTC. La parte visual correrá a cargo de Clon. Finalizamos con el A/V de la esperada Electric Indigo, que presenta su último show en Madrid.","Clon & NWRMNTC present META (A/V PERFORMANCE)
META es un viaje audiovisual inmersivo hacia mundos futuros y desconocidos presentado como una simulación de juego con banda sonora en vivo por la artista new media Clon, alias de Estela Oliva, en colaboración con la productora de música electrónica, NWRMNTC, alias de Ana Quiroga, cofundadora del dúo LCC, que disfrutamos en la primera edición del festival. Ambas cuentan con base actual en Londres.
Inspirado por las narraciones de ciencia ficción y la estética cyberpunk, META invita al público asistente a entrar en un mundo simulado, una realidad paralela que se desarrolla en tiempo real a través de escenas distópicas interconectadas. Presentado en un formato de videojuego, el rendimiento se experimenta en la vista de ""primera persona"", lo que permite al público jugar y ser parte de la experiencia, como viajeros transitorios del espacio virtual. A lo largo de este intenso viaje, la banda sonora es grabada en vivo por NWRMNTC con atmósferas cinematográficas repletas de ambientes oscuros, ritmos tribales y voces procesadas digitalmente, que crean una paleta mística de mundos imaginarios. Tras su paso por el Keroxen Festival y Sónar Hong-Kong, META se presenta por primera vez en Madrid.",[''],she makes noise 2019,2 horas,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/clon-nwrmntc-electric-indigo,https://www.lacasaencendida.es/storage/4225/responsive-images/10379-609f-she_makes_noise_2019_clon_nwrmntc_nt___detail_1600_900.jpg
1065,Cortometrajes she makes noise,No definido,5 oct 2019,"La maternidad, lo autobiográfico, la memoria histórica o las crisis de los refugiados son algunos de los temas presentes en el programa de cortometrajes de esta edición de she makes noise. Obras, todas ellas inéditas en Madrid, con una alto componente de experimentación formal en las que el trabajo con el sonido y la música ocupan un lugar destacado.","The Glass Note, de Mary Helena Clark. Estados Unidos, 2018. 9’. VOSE
A través de una narración no lineal, la obra propone un collage de sonidos, imágenes y texto que reflexiona sobre la vinculación entre lo sonoro y lo táctil en relación con lo cinematográfico. El título hace referencia precisamente a estos dos sentidos a través del acto de generar una nota musical cuando se roza el borde de una copa con líquido.
Mary Helena Clark es una artista norteamericana que trabaja con películas, vídeos e instalaciones. Su obra utiliza el lenguaje del collage para explorar estados disociativos a través del cine, haciendo que converjan temas y estilos dispares que evocan una lógica o un código externos. Por medio de las convenciones de la narrativa, del lenguaje y del género, sus películas exploran las subjetividades cambiantes y los límites de la cámara subjetiva. Sus trabajos se han exhibido en centros como Whitney Museum of American Art, Museo Tamayo de México, Kadist Art Foundation, Anthology Film Archive o en festivales como Toronto, Róterdam, Nueva York, Courtisane o Ann Arbor.",[''],she makes noise 2019,1 hora 30 minutos,No details,['CINE'],https://www.lacasaencendida.es/cine/cortometrajes-she-makes-noise,https://www.lacasaencendida.es/storage/4233/responsive-images/10383-609f-she_makes_noise_2019_cortometrajes_nt___detail_1600_900.jpg
1066,Mursego,No definido,5 oct 2019,Un concierto de experimentación y cacharreo en el que se reinventa la música popular a ritmo de electrónica y se homenajea a poetas maravilla como Gloria Fuertes.,"Mursego es el sobrenombre de Maite Arroitajauregi. Mursego significa murciélago en portugués. Mursego hace música con un cello, pedal loop station, chiflo, platillos chinos, flauta de émbolo, pandereta, ukelele, teclado con luces de colores, harpa, rimas, palmas, improvisación y voz. Mursego nos invita a jugar y a aprender a escuchar música con todo nuestro cuerpo porque además de tener dos orejas, tenemos dos brazos, dos pies, una cabeza, una cintura elástica, un culo redondo y ¡un corazón sabio en cuestiones de ritmo! Así que estamos deseando verla, sentirla, disfrutarla y experimentarla, después de muchos años sin venir a actuar a Madrid.",[''],she makes noise 2019,1 hora,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/mursego,https://www.lacasaencendida.es/storage/4235/responsive-images/10385-609f-she_makes_noise_2019_mursego_nt___detail_1600_900.jpg
